EntrezGeneID	CT22	CT23	CT24	CT48	CT50	CTH26	CTH28	CTH46	CTH47	CTH49
11951	6.22	5.65	5.74	5.96	5.53	5.71	5.84	5.62	5.24	5.8
11957	6.86	6.98	7.02	7.01	6.98	6.67	6.91	7.04	7.05	7.1
11958	7.81	8.12	8.23	7.87	8.05	7.94	8.28	8.32	8.17	8.34
11964	9.24	9.07	9.11	9.28	9.11	9.49	9.49	9.38	9.32	9.68
11966	9.45	9.53	9.52	9.6	9.6	9.67	9.96	9.96	9.86	10.35
11972	9.05	9.28	9.25	9.08	9.04	9.28	9.32	9.31	9.25	9.46
11973	8.84	8.81	9	9.05	8.94	9.09	9.28	9.3	9.18	9.53
11974	9.2	9.9	9.58	9.71	9.67	9.02	9.77	9.66	9.72	9.8
11975	9.48	9.59	9.67	9.76	9.67	9.94	9.6	9.14	9.29	9.51
11977	8.87	8.9	9.02	9.02	9.14	9.05	9.03	9.13	8.93	9.2
11979	8.74	8.61	8.72	8.57	8.32	8.66	7.52	6.48	7.79	7.25
11980	11.08	10.94	11.03	10.93	10.86	10.79	10.34	9.71	10.28	10.31
11981	7.63	7.3	7.49	7.46	7.24	7.64	7.16	6.91	7.19	6.98
11982	7.56	7.33	7.52	7.68	7.51	7.38	7.97	7.88	7.99	8.15
11983	8.72	8.74	8.88	9.02	8.94	8.55	9.12	9.23	9.32	8.93
11984	6.3	5.78	5.72	5.74	5.69	5.89	5.95	5.99	5.82	6.39
11987	7.29	7.58	7.23	7.11	7.01	7.29	7.55	7.56	7.48	7.56
11988	7.92	7.87	8.13	8.07	8.1	8.11	7.97	8.17	8.17	8.34
11989	4.86	5.21	4.76	4.8	4.9	4.78	4.67	4.56	4.56	4.63
11990	9.04	8.84	8.96	8.91	8.86	8.85	8.65	8.49	8.47	8.29
11991	9.45	9.42	9.53	9.58	9.72	9.83	9.86	9.75	9.66	9.71
11992	6.79	6.83	6.83	6.95	6.67	6.6	6.72	6.63	6.59	6.56
11993	9.66	9.76	9.72	9.85	9.71	9.59	9.9	10.05	10.07	10.06
11994	4.65	4.65	4.75	4.57	4.5	4.73	4.67	4.45	4.36	4.57
11997	3.48	3.45	3.97	3.87	3.78	3.92	3.51	3.24	3.11	3.21
11998	6.83	6.78	6.66	6.28	6.44	6.64	6.62	6.73	6.54	6.63
12000	6	6.04	5.8	5.77	5.7	5.87	5.59	5.8	5.89	5.73
12005	7.44	7.46	7.62	7.54	7.71	7.53	7.78	7.88	7.89	7.97
12006	7.33	7.36	7.59	7.61	7.61	7.5	7.26	7.32	7.45	7.22
12007	6.9	6.83	6.93	7.12	7.04	7.37	6.72	5.86	6.99	6.03
12009	6.89	6.78	6.58	6.69	6.74	6.64	6.28	6.56	6.57	6.68
12010	12.57	12.63	12.7	12.69	12.81	12.76	13.04	13.01	13.03	13.06
12012	4.27	4.33	4.11	4.13	4.1	4.22	4.32	4.18	4.33	3.98
12013	8.23	8.38	8.26	8.16	8.24	8.38	8.31	8.71	8.32	8.88
12014	7.2	7.22	7.44	7.36	7.5	7.17	6.99	6.75	6.78	6.56
12015	6.42	6.32	6.55	6.37	6.19	6.24	6.37	6.27	6.28	6.47
12017	8.27	8.48	8.22	8.22	8.31	8.79	8.08	8.03	8.04	8.03
12018	7.35	7.75	7.48	7.59	7.63	7.54	8.53	8.54	8.61	8.89
12020	5.69	5.8	5.6	5.23	5.36	5.57	5.45	5.65	5.5	5.6
12021	5.13	5.3	5.37	5.04	5.16	5.12	5.61	5.88	5.89	5.76
12022	6.59	6.56	6.57	6.34	6.78	6.7	6.69	6.41	6.35	6.45
12023	5.71	5.26	5.48	5.39	5.25	5.32	5.3	5.2	5.18	5.17
12028	7.06	7.41	7.28	7.28	7.14	7.17	7.73	7.91	8.08	8.18
12029	7.41	7.13	7.47	7.54	7.49	8.62	8.23	7.83	8.51	7.91
12032	5.97	6.02	5.77	6.1	5.81	5.55	5.3	5.46	5.27	5.51
12033	8.36	8.68	8.6	8.71	8.94	9.1	9.08	8.98	8.98	8.96
12034	8.29	8.39	8.74	8.73	8.7	8.72	9.03	9.17	9.25	9.16
12035	4.49	4.85	4.5	4.61	4.85	4.62	4.69	4.76	4.61	4.66
12036	6.74	6.85	6.84	6.98	6.91	6.73	6.94	6.85	6.87	6.82
12038	6.83	6.98	7.04	6.79	6.82	7.03	6.45	6.42	6.23	6.52
12039	7.02	6.97	7.06	7.4	7.2	7.06	6.82	7.11	7.06	6.96
12040	7.27	7.08	7.39	7.34	7.28	7.25	7.19	6.98	7.11	6.83
12041	8.5	8.42	8.56	8.6	8.71	8.72	8.76	8.78	8.84	8.64
12042	7.44	7.77	7.87	7.88	7.88	8.03	8.18	8.27	8.2	8.33
12043	8.46	8.16	8.33	8.13	8.38	8.45	8.29	8.25	8.28	8.07
12044	6.8	6.77	6.73	6.78	6.68	6.74	7.69	7.63	7.4	7.37
12045	6.36	6.75	6.36	6.72	6.67	6.56	8.15	8.19	7.93	7.72
12046	5.46	5.45	5.64	5.68	5.58	5.37	6.29	6.21	6.34	5.96
12047	6.41	6.79	6.68	6.75	6.89	6.79	8.15	8.21	7.94	7.86
12048	7.86	7.46	7.87	7.39	7.27	8.17	7.68	7.63	7.72	8.01
12049	4.53	4.82	3.91	4.53	4.39	4.46	4.31	4.66	4.43	4.34
12050	7.02	6.93	7	7.05	6.79	7.19	6.84	6.86	6.85	6.97
12051	7.22	7.81	7.1	7.41	7.31	7.46	8.15	8.55	8.37	8.76
12053	8.13	8.68	8.69	7.96	8.04	7.97	8.39	8.27	8.22	8.6
12054	8	8.02	8.05	8.18	8.03	8.13	8.14	8.02	8.3	8.23
12055	6.87	7.2	7.1	6.96	6.92	6.75	6.58	6.89	6.93	6.84
12057	5.52	5.46	5.05	5.09	5.19	5.31	5.26	5.4	5.11	5.14
12061	6.31	6.25	6.23	6.54	6.14	6.3	7.03	7.14	6.87	6.99
12062	6.53	6.21	6.15	6.25	6.15	6.17	6.25	6.69	6.14	6.38
12064	6.23	6.06	5.86	6.01	5.97	5.99	5.79	5.84	5.9	5.94
12068	6.35	6.81	6.61	7.1	7.01	6.94	6.83	6.84	6.93	6.72
12069	6.84	6.87	7.13	7.04	6.9	6.54	5.77	5.38	5.34	5.59
12070	8.07	8.38	8.44	8.45	8.36	8.33	8.98	8.71	8.96	8.86
12075	5.94	6.08	6.02	5.65	5.77	5.94	5.74	5.83	5.82	5.87
12091	6.73	6.79	6.98	6.99	7.01	6.89	7.24	7.42	7.2	6.97
12095	5.33	5.62	5.55	5.4	5.49	5.44	5.44	5.45	5.49	5.58
12096	5.73	5.7	5.2	5.18	5.05	4.94	5.38	5.4	5.75	5.32
12111	12.49	12.55	12.49	12.44	12.51	12.72	12.63	12.67	12.57	12.31
12116	5	4.87	4.49	4.52	5.05	4.56	4.46	4.27	4.16	4.35
12121	6.49	6.64	6.51	6.48	6.11	6.45	6.33	6.43	6.32	6.2
12122	6.16	6.07	5.89	5.68	6	6.04	6.45	6.5	6.51	6.91
12123	4.93	4.55	4.51	3.82	4.57	4.13	4.72	4.24	4.34	4.72
12124	7.04	7.24	7.1	7.12	6.93	7.01	6.89	6.69	6.47	6.73
12125	7.69	7.7	7.64	7.56	7.6	7.39	7.72	7.94	7.65	8.41
12140	4.62	5.1	4.98	4.93	5.42	4.88	5.85	6.09	5.86	6.49
12142	7.35	7.3	7.36	7.66	7.4	7.04	7.66	7.36	7.44	7.88
12143	6.82	6.26	6.72	6.58	6.7	6.54	6.54	6.54	6.61	6.58
12144	6.07	5.68	5.75	6.05	6.29	6.46	7.27	7.29	7.12	7
12145	7.06	6.67	6.94	6.93	7.32	6.71	6.9	7.08	7.08	7.04
12151	6.51	6.88	6.95	6.76	7.04	6.8	6.86	6.76	6.51	6.49
12153	8.14	8.2	8.44	8.26	8.25	8.91	8.11	8.05	8.28	7.98
12154	5.26	5.49	5.02	4.9	5.11	4.92	5.2	5.22	5.07	5.26
12155	4.88	4.91	4.49	4.76	4.86	4.54	4.79	4.73	4.69	4.94
12156	5.58	6.13	6.06	5.9	6.05	6.07	5.57	5.65	5.62	5.64
12159	9.19	9.28	9.29	9.58	9.62	9.1	9.02	8.42	8.95	8.86
12160	9.76	9.82	9.87	10.06	9.95	9.77	9.62	9.35	9.3	9.1
12161	9.77	9.67	9.8	9.82	9.63	9.09	8.4	8.06	8.26	8.24
12162	6.58	6.42	6.31	6.15	6.44	6.14	6.1	6.45	6.29	6.01
12163	6	6.01	5.92	6.02	5.86	5.95	6.27	5.87	5.65	5.89
12164	5.5	5.31	5.56	5.55	5.33	5.44	5.47	5.28	5.84	5.57
12165	5.69	5.58	5.46	5.42	5.49	5.51	5.62	5.45	5.2	5.63
12166	8.09	8.06	8.03	8.14	8.13	8.16	7.71	7.53	7.6	7.4
12167	6.39	5.77	6.27	6.25	5.99	6	5.03	4.99	5.82	4.3
12168	12.55	12.58	12.51	12.41	12.48	12.41	12.11	11.99	11.98	11.94
12169	6.49	6.61	6.91	6.91	7.02	6.87	5.91	6.04	6.07	5.39
12173	5.65	6	5.84	5.8	5.81	5.64	5.71	5.63	5.55	5.62
12175	9.8	9.73	9.71	9.71	9.7	9.9	9.73	9.65	9.61	9.72
12176	7.42	7.33	7.31	7.41	7.24	7.27	6.88	7.6	6.92	7.31
12177	9.95	9.93	9.91	9.98	9.95	9.76	9.57	9.55	9.61	9.55
12180	5.64	5.34	5.4	5.09	5.36	5.42	5.73	5.3	5.55	5.67
12181	7.3	7.64	7.51	7.58	7.38	7.53	7.61	7.86	7.75	7.9
12182	7.03	7.56	7.02	7.38	7.18	7.32	7.87	7.9	7.99	8.69
12183	7.48	7.37	7.53	7.58	7.64	7.31	7.52	7.18	7.29	7.33
12189	5.37	5.11	5.41	5.1	5.26	5.31	6.61	6.68	6.39	6.03
12190	5.61	5.94	5.9	5.64	5.87	6.07	6.64	6.67	6.53	6.03
12192	10.42	10.24	10.32	10.64	10.55	10.39	10.14	10.22	10.25	10.01
12193	8.79	8.83	9.08	9.24	9.18	9.11	9.53	9.59	9.51	9.53
12209	6.12	5.64	5.76	5.47	5.41	5.66	5.38	5.44	5.31	5.46
12211	9.85	9.67	9.84	9.71	9.73	9.8	9.94	9.84	9.84	9.8
12212	5.53	5.82	5.77	6.2	6.23	5.95	5.5	5.7	5.83	5.68
12215	10.67	10.89	10.87	10.85	10.7	10.55	10.7	10.55	10.66	10.49
12217	5.8	5.73	5.7	5.66	5.72	5.7	5.72	5.52	5.56	5.7
12223	6.22	6.14	6.23	5.85	6.08	6.32	5.78	5.42	5.73	5.33
12224	9.14	9.13	9.27	9.05	9.07	9.22	8.65	8.17	8.6	8.27
12226	7.84	7.66	7.6	7.82	7.89	8.11	8.47	8.69	8.56	8.83
12227	8.66	8.36	8.62	8.44	8.5	8.43	8.31	8.23	8.33	8.38
12228	8.4	8.49	8.42	8.5	8.42	8.68	8.22	8	7.99	8.37
12229	6.75	6.88	6.88	6.99	7.18	6.81	7.55	7.87	7.6	7.87
12231	5.68	5.75	6.05	5.75	5.73	5.94	5.75	5.68	5.99	5.69
12234	8.39	8.28	8.49	8.39	8.55	8.42	8.09	8.16	8.2	8.13
12235	5.4	5.51	5.56	5.75	5.73	5.1	6.64	6.92	6.55	5.77
12236	5.71	5.74	5.91	5.82	5.59	6.22	7.1	7.32	6.96	6.49
12237	9.59	9.48	9.61	9.49	9.56	9.58	10.06	10.04	9.9	9.86
12238	7.22	7.24	7.55	7.51	7.46	7.61	7.7	7.63	7.8	7.58
12257	8.07	7.99	8.18	8.19	8.18	8.38	8.81	8.94	8.94	9.53
12258	11.29	11.57	11.57	11.54	11.55	11.49	11.98	11.79	11.84	11.9
12259	6.83	6.83	6.85	6.99	6.87	7.28	9.51	9.97	9.56	8.95
12260	8.13	8.68	8.8	8.89	8.93	9.22	11.43	11.85	11.47	11.31
12261	7.04	7.61	7.8	7.7	7.93	7.75	8.1	8.3	8.18	8.07
12262	6.42	6.54	6.4	6.61	6.63	7.09	9.03	9.47	8.98	8.77
12263	6.28	6.6	6.44	6.58	6.54	6.65	7.6	7.31	7.35	7.86
12265	7.56	7.31	7.73	7.58	7.78	7.07	8.26	8.36	8.48	9.03
12266	11.14	11.35	11.16	11.37	11.4	11.41	11.94	11.89	11.89	12.04
12267	7.05	6.85	6.85	7.04	7.01	7.41	9.84	10.54	9.6	10.07
12268	8.23	8.41	8.44	8.56	8.79	9.22	9.55	9.53	9.4	9.61
12269	4.99	4.77	4.28	4.52	4.56	4.39	4.28	4.66	4.63	4.91
12270	4.78	5.15	5.06	5.18	4.66	4.81	4.22	4.05	4.48	4.6
12273	5.74	5.92	5.65	6.02	6.17	5.74	6.89	7.27	6.88	7.29
12274	8.04	8.44	8.25	8.41	8.37	8.03	8.01	7.63	7.73	7.01
12279	4.36	4.39	4.22	4.24	4.38	4.11	4.33	4.24	4.31	4.3
12282	8.94	9.27	9.06	9.36	8.88	8.79	8.91	8.85	9.04	9.24
12283	9.61	9.73	9.66	9.68	9.64	9.94	9.66	9.61	9.55	9.67
12286	6.06	5.89	5.98	5.94	5.94	5.96	5.77	5.98	5.77	5.88
12287	6.34	6.06	5.91	5.68	6.02	5.84	5.84	5.79	5.97	6.06
12288	8.5	8.47	8.66	8.63	8.68	8.57	8.28	8.24	8.25	8.1
12289	7.93	8.01	8.18	7.88	7.99	7.79	7.98	7.87	7.67	8.01
12290	5.66	5.39	4.85	4.9	5.24	5.28	5.32	5.31	5.11	5.07
12291	4.88	5.13	4.81	4.4	5.01	5.05	4.83	4.93	4.84	4.93
12292	5.76	5.77	5.39	5.44	5.61	5.6	5.59	5.52	5.46	5.77
12293	7.68	7.71	7.83	7.91	7.76	7.89	7.33	7.41	7.22	6.53
12294	5.41	5.5	5.38	5.22	5.21	5.11	5.19	4.98	4.88	5.19
12295	6.99	7.07	7.02	7.17	6.93	6.76	6.82	6.84	6.82	6.87
12296	7.58	7.83	7.66	7.73	7.79	7.38	7.14	7.23	7.1	7.01
12297	6.7	6.73	6.83	6.77	6.55	6.66	7.13	7.35	7.12	6.98
12298	4.76	4.94	4.81	4.73	4.69	4.8	4.78	4.71	4.84	4.98
12299	5.13	5.19	5.32	5.07	5.03	5.41	5.18	4.92	5.09	5.19
12300	4.88	4.71	4.81	4.88	4.73	4.82	4.53	4.61	4.78	4.7
12301	9.03	9.42	8.94	9.06	8.78	8.58	8.96	8.89	8.87	9.05
12304	7.73	8.01	7.83	7.98	7.69	7.54	7.8	7.88	7.89	7.94
12305	7.33	7.15	7.37	7.27	7.14	7.32	7.51	7.53	7.54	7.37
12306	9.75	9.96	9.87	9.83	9.68	9.95	9.87	9.97	9.85	9.91
12307	4.7	4.25	4.34	4.19	4.54	4.29	4.1	4.19	4.37	4.54
12308	3.81	3.07	3.79	3.29	3.28	3.5	3.54	3.31	3.67	3.36
12309	8.81	9.19	9.09	9.26	9.21	8.01	7.32	6.26	7.06	6.71
12310	5.94	5.55	5.75	5.7	5.67	6.14	5.61	5.39	6.16	5.75
12311	5.56	5.7	5.55	5.78	5.97	5.86	5.97	5.76	5.82	5.75
12313	9.13	9.04	8.92	8.92	8.97	9.1	9.1	8.97	9.11	9.04
12314	11.31	11.27	11.16	11.26	11.2	11.45	11.26	11.25	11.18	11.13
12315	9.17	8.96	9.26	9.23	9.12	9.04	9.28	9.24	9.31	8.99
12316	5.42	5.3	5.15	5.86	4.96	5.77	6.92	6.99	6.76	6.12
12317	11.32	11.46	11.33	11.51	11.34	11.29	11.53	11.43	11.48	11.52
12319	9.19	9.18	9.2	9.31	9.35	8.78	8.67	7.33	8.42	8.35
12321	9.41	9.52	9.48	9.42	9.44	9.8	9.67	9.7	9.61	9.4
12322	6.33	6.38	6.44	5.96	6.09	6.24	6.22	5.73	6.06	6.05
12323	5.62	5.58	5.61	5.11	5.33	5.25	4.97	5.57	4.87	5.3
12325	7.63	7.53	7.77	7.83	7.89	7.87	7.94	7.98	8.02	7.98
12326	5.69	5.55	5.4	5.34	5.65	5.79	6.97	7.13	7.05	6.66
12328	7.3	7.32	7.24	7.41	7.26	7.13	7.17	7.31	7.35	7.36
12330	11.31	11.36	11.33	11.34	11.34	11.47	11.34	11.17	11.2	11.2
12331	10.77	10.88	10.94	10.93	10.97	11.07	11.39	11.38	11.31	11.38
12332	6.08	6.32	6.25	6.28	6.07	6.09	6.89	6.94	6.98	7.11
12333	8.39	8.46	8.49	8.66	8.62	8.57	8.95	8.96	9.03	9.11
12334	9.86	9.9	10.01	9.98	9.87	10.21	9.97	10.06	9.99	10.05
12335	5.39	5.32	5.17	5.39	5.37	5.63	5.53	5.26	5.25	5.5
12336	10.78	11.06	10.97	10.97	11.02	11.09	11.14	11.14	11.05	10.93
12337	7.46	7.49	7.41	7.49	7.46	7.45	7.51	7.56	7.8	7.71
12338	5.87	6.18	6.37	6.49	6.54	6.73	7.13	6.94	6.93	6.87
12339	8.65	8.76	8.74	8.73	8.81	8.88	8.6	8.64	8.49	8.36
12340	9.79	10	9.86	9.89	10	10.22	10.44	10.45	10.27	10.51
12343	9.35	9.26	9.36	9.33	9.35	9.58	9.94	10.03	9.66	10.24
12344	4.18	3.97	3.8	3.81	4.27	4.05	3.94	3.63	4.08	4.23
12345	10.78	10.92	10.89	10.86	10.9	10.97	11.24	11.23	11.16	11.2
12346	4.56	4.76	4.13	4.23	4.3	3.95	4.29	4.18	4.01	4.3
12348	6.53	6.53	6.51	6.58	6.59	6.37	6.08	6.12	6.23	6.25
12349	8.95	9.12	9.13	9.31	9.21	9.08	8.96	9.34	9.09	9.13
12350	8.47	7.19	7.98	6.63	7.44	6.97	5.9	4.95	6.8	6.68
12351	9.02	9.27	9.21	9.13	9.07	9.61	8.73	7.79	8.89	8.67
12352	6.01	5.99	5.75	5.65	5.91	5.74	5.69	5.69	5.71	5.9
12353	4.18	4.16	4.22	3.69	4.1	4.24	4.12	4.43	4.35	4.27
12354	6.29	6.5	6.01	6.26	6.21	6.28	6.11	6.28	6.28	6.16
12355	5.55	5.34	5.3	5.07	5.28	5.17	5	4.93	4.82	4.98
12359	11.6	11.68	11.6	11.6	11.68	11.33	10.91	10.13	10.81	10.44
12361	8.44	8.56	8.57	8.63	8.56	8.78	8.41	8.43	8.44	8.38
12362	6.84	7.5	7.3	7.54	7.81	6.99	8.86	8.89	8.71	9.42
12363	7.82	8.29	8.08	8.55	8.7	7.98	9.6	9.68	9.59	10.44
12364	6.23	6.43	6.61	6.75	6.79	6.7	7.21	7.4	7.22	7.45
12365	5.27	5.3	5.06	5.03	4.98	5.14	4.98	5.24	5.07	5.11
12366	8.01	7.89	8.13	8.06	8.13	7.97	8.12	8.19	8.2	8.2
12367	6.1	5.69	6.3	6.61	6.58	6.93	7.61	7.79	7.57	7.71
12368	7.81	8.05	8.2	8.07	8.35	7.75	8.29	8.2	8.09	8.17
12369	7.93	7.91	8.06	8.11	8.23	8.1	8.7	8.68	8.81	9.07
12370	9.5	9.86	9.7	9.9	10.06	9.78	10.53	10.45	10.49	10.73
12371	7.22	7.27	7.08	7.2	7.18	7.16	7.17	7.19	7.19	7.17
12372	5.48	5.74	5.26	5.5	5.51	5.81	5.35	5.46	5.36	5.06
12373	5.2	5.04	6.35	5.13	5.12	6.15	5.25	4.97	5.09	5.82
12374	5.54	5.57	5.09	5.1	5.2	5.25	5.3	5.1	5.36	5.16
12380	10.12	10.23	10.12	10.07	10.17	10.41	10.35	10.31	10.26	10.3
12385	10.51	10.5	10.56	10.57	10.54	10.75	10.33	10.25	10.21	10.18
12386	4.26	4.24	4.06	4.32	4.15	4.32	4.09	3.74	3.98	3.91
12387	10.5	10.32	10.48	10.45	10.32	10.46	10.02	9.92	10.11	9.93
12388	9.67	9.37	9.62	9.57	9.48	9.68	9.21	8.95	9.08	9.01
12389	10	10.03	10.03	9.98	10.08	9.98	9.64	9.4	9.42	9.22
12390	9.69	9.64	9.66	9.68	9.58	9.6	9.18	8.74	9.01	8.91
12391	5.48	5.09	5.23	5.38	5.47	5.3	5.5	5.41	5.26	5.33
12393	7.32	7	6.83	6.94	7.15	7.23	8.07	8.09	7.78	7.85
12394	8.6	8.64	8.7	8.55	8.58	8.35	8.78	8.76	8.81	8.58
12395	7.14	7.3	7.39	7.5	7.52	6.93	6.54	6.8	6.7	6.45
12396	7.4	7.3	7.45	7.86	7.54	7.58	7.28	7.58	7.6	7.39
12398	8.2	8.3	8.26	8.13	7.96	7.71	7.47	7.67	7.6	7.5
12399	5.93	5.9	5.87	5.58	5.93	5.98	7.31	7.26	7.48	7.28
12400	8.12	7.75	8.04	7.89	7.89	8.19	8.61	8.59	8.51	8.61
12401	4.78	4.92	4.71	4.7	4.57	4.95	4.77	4.76	5.13	4.95
12402	8.96	9.01	9.03	8.96	9.03	8.95	9.39	9.54	9.34	9.38
12404	4.55	4.74	4.49	4.36	4.34	4.36	4.42	4.33	4.25	4.54
12405	5.72	5.86	5.7	5.29	5.65	5.82	5.67	5.47	5.58	5.51
12406	6.37	6.52	5.85	6.14	5.98	5.84	5.67	6.2	5.44	5.94
12408	7.11	7.31	7.51	7.3	7.36	7.06	6.91	6.88	7.09	6.69
12409	12.69	12.56	12.7	12.68	12.66	12.67	12.11	10.75	12.32	11.2
12411	6.13	6.37	6.24	6.08	6.22	6.02	5.8	5.76	5.77	5.92
12412	7.3	7.28	7.35	7.37	7.41	7.21	7.16	7.28	7.28	7.26
12416	7.11	7.25	7.15	6.87	7.06	7.18	7.05	7.03	6.7	7.16
12417	8.79	8.91	8.84	8.8	8.89	8.79	8.94	8.97	8.96	8.72
12418	6.23	6.13	6.18	6.44	6.36	6.34	6.54	6.54	6.58	6.61
12419	8.79	8.82	8.79	8.88	8.87	8.89	8.7	8.68	8.56	8.37
12421	8.99	9.13	9.27	9.13	9.32	9.1	8.81	8.76	8.69	8.58
12424	5.37	5.4	4.94	4.92	5.04	5.16	6.08	6.45	5.55	5.4
12425	9.17	8.75	9.19	9.12	9.09	9.29	8.67	7.09	8.85	7.12
12426	4.59	4.65	4.68	4.59	4.41	4.49	4.56	4.48	4.52	4.63
12427	5.63	5.17	5.36	5.51	5.28	5.72	5.57	5.05	5.78	4.91
12428	5.69	6.13	6.69	6.5	6.6	6.99	8.98	9.02	8.79	7.78
12442	6.43	6.51	6.72	6.34	6.68	7.27	9.03	9.2	9.15	8.03
12443	9.85	9.58	9.76	9.85	9.62	10.04	9.96	9.87	9.99	9.64
12444	9.38	9.5	9.37	9.55	9.4	9.39	9.45	9.67	9.58	9.68
12445	7.71	8.01	7.88	7.72	7.66	7.81	8.12	8.08	8.2	8.06
12447	5.62	5.9	5.63	5.47	5.68	5.92	6.73	6.64	6.7	6.54
12448	5.34	5.23	5.25	5.46	5.18	5.53	6.14	6.35	6.39	5.99
12449	5.65	5.77	5.57	5.41	5.51	5.76	6.18	6.65	6.72	6.24
12450	9.91	9.98	9.96	9.93	9.88	9.99	10.08	10.11	9.94	9.89
12452	7.6	7.8	7.73	7.48	7.59	7.31	7.43	7.51	7.24	7.15
12453	9.8	9.73	9.78	9.76	9.78	9.78	9.61	9.58	9.56	9.34
12454	9.07	9.1	9.06	8.94	9.21	9.04	9.32	9.32	9.19	9.35
12455	8.17	8.12	8.2	8.02	8.21	8.28	8.16	8.05	8.04	8.13
12457	6.06	6.53	6.38	6.27	6.05	6.09	6.94	7.2	6.76	7.83
12458	5.61	5.49	5.51	5.31	5.54	5.31	5.16	5.32	5.28	5.25
12460	6.82	6.67	6.93	6.83	6.9	6.82	6.95	6.93	7.04	6.91
12461	5.91	5.96	5.82	5.58	5.6	5.35	5.64	5.95	5.68	5.95
12462	8.61	8.78	8.61	8.81	8.6	8.72	8.93	9.09	9.04	9
12464	8.59	8.76	8.81	8.65	8.55	8.71	8.71	8.82	8.73	8.68
12465	8.48	8.7	8.58	8.44	8.45	8.49	8.65	8.91	8.77	8.75
12466	9.39	9.46	9.27	9.3	9.13	9.63	9.69	9.82	9.63	9.63
12467	4.78	4.74	4.86	4.33	4.81	4.93	4.55	4.62	4.71	4.69
12468	8.15	8.36	8.24	8.39	8.13	8.32	8.2	8.5	8.43	8.32
12469	9.32	9.36	9.38	9.38	9.23	9.71	9.53	9.64	9.53	9.55
12475	6.82	7.41	7.08	7.58	7.4	7.01	8.08	8.03	8.02	8.44
12476	9.77	9.86	9.86	9.9	9.83	10.05	9.81	9.81	9.94	9.84
12477	5.01	4.57	4.78	4.48	4.79	5.21	6.81	6.96	7.12	7.31
12478	7.02	6.43	7.2	7.07	7.29	6.83	6.86	6.99	6.92	6.86
12479	6.02	5.8	5.63	5.65	5.81	5.76	6.18	5.51	5.87	6.15
12480	5.18	4.43	4.24	4.83	4.66	4.44	4.41	4.14	4.33	4.95
12481	6.55	6.38	6.64	6.73	6.9	6.44	7.83	7.65	7.56	7.65
12482	7.66	6.87	7.65	7.66	7.91	7.24	7.42	7.31	7.29	7.18
12483	7.41	6.77	7.45	7.5	7.69	7.18	7.47	7.5	7.51	7.28
12484	10.72	10.66	10.76	10.61	10.65	10.4	10.27	9.89	10.47	10.53
12487	6	5.68	5.95	6	5.81	6.42	7.45	7.49	7.61	7.29
12488	9.88	10.13	10.16	9.93	10.19	10.36	10.1	9.89	9.9	9.99
12489	8.48	9.12	8.43	8.51	8.87	8.9	9.1	9.23	9.32	9.21
12490	9.76	9.67	9.89	9.84	9.68	10.4	10.05	10.12	10.25	9.65
12491	12.07	11.97	11.96	12.03	12.01	12.1	11.35	11.08	11.17	10.87
12492	10.03	10.14	10.12	10.14	10.08	10.22	10.09	9.89	9.75	10.06
12493	8.3	7.72	8.23	8.21	8.54	8.12	9.44	9.46	9.49	9.21
12494	8.34	8.22	8.56	8.32	8.78	8.62	8.91	9.28	8.97	9.27
12495	9.39	9.71	9.54	9.63	9.61	9.75	9.54	9.35	9.49	9.65
12496	6.69	6.54	6.47	6.39	6.43	6.61	6.3	6.34	6.44	6.33
12497	6.32	6.22	6.24	6.32	6.31	6.26	6.53	6.52	6.73	6.44
12499	7.72	7.67	7.8	8.01	7.69	7.92	7.68	7.41	7.63	7.11
12500	6.23	5.35	5.66	5.65	5.72	5.92	7.5	7.54	7.36	7.06
12501	7.81	7.25	7.43	7.29	7.87	7.85	10.15	9.99	10.2	9.68
12502	7	7.02	7.41	7.36	7.54	7.73	10.6	10.32	10.44	9.88
12503	6.06	6.17	6.07	5.89	6.06	6.21	6.41	6.53	6.47	6.52
12504	6.13	6.3	6.52	6.46	6.6	6.64	8.59	8.33	8.58	8.25
12505	8.68	8.91	8.87	8.94	9.06	8.61	9.18	9.16	9.13	9.29
12506	6.51	6.54	6.72	6.9	6.98	7.01	8.46	8.57	8.33	8.44
12507	6.87	6.76	6.5	6.41	6.99	6.78	8.49	8.34	8.62	8.27
12508	9.3	9.51	9.33	9.4	9.74	9.34	10.73	10.83	10.67	11.35
12509	7.96	8.56	8.4	8.5	8.35	8.23	8.11	7.91	7.76	7.6
12511	6.47	6.01	6.23	5.94	6.15	6.45	7.55	7.44	7.55	7.48
12512	8.56	8.65	8.79	8.86	8.82	8.82	9.55	9.53	9.48	9.89
12514	9.18	9.65	9.51	9.63	9.7	9.65	11.22	11.24	10.99	11.52
12515	6.3	5.98	6.6	6.48	6.77	7.04	8.05	7.84	8.04	8.76
12516	6.81	6.7	6.72	6.65	6.86	6.38	7.99	8.26	8.18	7.89
12517	7	6.23	6.73	6.68	6.97	6.96	9.99	10.57	9.85	9.51
12518	8.82	8.11	8.71	8.76	9.12	8.18	8.37	8.23	8.48	8.16
12519	6.2	7.11	6.25	6.35	6.4	6.29	7.82	7.63	7.53	7.68
12520	11.89	11.91	12.04	12.05	11.95	11.85	11.89	11.79	11.85	11.55
12521	7.25	6.83	7.09	7.03	7.08	7.09	7.52	7.57	7.64	7.46
